id,epoch,train_loss,val_loss,lr,timestamp,fold,val_AUC,seed,batch_size,num_workers,train_only,lr,loss,backbone_pooling,backbone,dropout,verbose,mel,metrics,scheduler,model,num_labels,mix,pretrained,data_path,peas
40a22bcd66a9ed10edb02dc12d831f4713d19568830037e5ff6911fb11fe2e90,0,36.02040406502783,4.644231300801039,0.0005,2026-05-11 03:10:24.276607,0,0.8429156267396382,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7ff7448c3250>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'time_masks': 1, 'freq_masks': 1, 'p': 1.0, 'recon_weight': 0.1, 'pred_weight': 0.1}"
40a22bcd66a9ed10edb02dc12d831f4713d19568830037e5ff6911fb11fe2e90,1,19.692871402949095,3.1318611884489655,0.0004877643737912069,2026-05-11 03:17:44.690421,0,0.9450930170173855,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7ff7448c3250>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'time_masks': 1, 'freq_masks': 1, 'p': 1.0, 'recon_weight': 0.1, 'pred_weight': 0.1}"
40a22bcd66a9ed10edb02dc12d831f4713d19568830037e5ff6911fb11fe2e90,2,17.577471329830587,2.5107180327177048,0.0004522552035087649,2026-05-11 03:25:10.196182,0,0.9649235478929584,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7ff7448c3250>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'time_masks': 1, 'freq_masks': 1, 'p': 1.0, 'recon_weight': 0.1, 'pred_weight': 0.1}"
40a22bcd66a9ed10edb02dc12d831f4713d19568830037e5ff6911fb11fe2e90,3,16.5911180106923,2.182600070722401,0.0003969483741468568,2026-05-11 03:32:34.478327,0,0.9729317319736314,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7ff7448c3250>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'time_masks': 1, 'freq_masks': 1, 'p': 1.0, 'recon_weight': 0.1, 'pred_weight': 0.1}"
40a22bcd66a9ed10edb02dc12d831f4713d19568830037e5ff6911fb11fe2e90,4,16.130900516174734,1.937407445628196,0.00032725770350876493,2026-05-11 03:40:01.903974,0,0.9768803059087231,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7ff7448c3250>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'time_masks': 1, 'freq_masks': 1, 'p': 1.0, 'recon_weight': 0.1, 'pred_weight': 0.1}"
