id,epoch,train_loss,val_loss,lr,timestamp,fold,val_AUC,seed,batch_size,num_workers,train_only,lr,loss,backbone_pooling,backbone,dropout,verbose,mel,spec_aug,metrics,scheduler,model,num_labels,mix,pretrained,data_path
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,10,11.789108095690608,1.599569086683914,0.000250005,2026-05-13 04:30:09.100382,1,0.9836166068509049,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,11,11.500162541866302,1.4700882525648922,0.00021089716591226752,2026-05-13 04:37:28.294082,1,0.9842970644862662,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,12,11.220661923289299,1.4881946253590286,0.00017275229649123502,2026-05-13 04:44:47.041125,1,0.983594734391897,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,13,11.057669509202242,1.4658082518726587,0.00013650964501761198,2026-05-13 04:52:02.126494,1,0.9822713444295363,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,14,10.7721729693003,1.4783363183960319,0.00010306162585314319,2026-05-13 04:59:08.963527,1,0.9826599712867022,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,15,10.624160209670663,1.4377824466209859,7.323184023726905e-05,2026-05-13 05:06:03.720550,1,0.9828713025545048,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,16,10.529148838948458,1.4337526231538504,4.775479649123503e-05,2026-05-13 05:12:54.864227,1,0.9831582742149424,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,17,10.445084490347654,1.4038570895791054,2.7257823985528992e-05,2026-05-13 05:19:51.273080,1,0.9826203953629826,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,18,10.360336965415627,1.3830623619724065,1.224562620879309e-05,2026-05-13 05:26:51.625027,1,0.9829973816312355,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
4e99c64af4f555f6cd7172e44cfefb9493c00ff4fc0bc3ec66b2c528d33560f9,19,10.273937074001878,1.4193403057288378,3.0878532929185607e-06,2026-05-13 05:33:49.477624,1,0.9828795725461082,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}","{'enable': True, 'p': 0.3, 'freq_mask_param': 12, 'time_mask_param': 24, 'num_masks': 1}",[<function AUC at 0x7f8a6d940e50>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026
