id,epoch,train_loss,val_loss,lr,timestamp,fold,val_AUC,seed,batch_size,num_workers,train_only,lr,loss,backbone_pooling,backbone,dropout,verbose,mel,metrics,scheduler,model,num_labels,mix,pretrained,data_path,specaug
afaa2f15bc50e3f123d5cf35cb9f446d86166b9ba34f0d9e4413430d2a6ec6e8,0,28.558984704315662,4.601621005684137,0.0005,2026-05-11 13:28:55.366838,0,0.8443271254566735,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7f084ad08ee0>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'p': 1.0}"
afaa2f15bc50e3f123d5cf35cb9f446d86166b9ba34f0d9e4413430d2a6ec6e8,1,18.907804867252707,3.2156480122357607,0.0004987962057444159,2026-05-11 13:35:43.967207,0,0.9384784151297954,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7f084ad08ee0>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'p': 1.0}"
afaa2f15bc50e3f123d5cf35cb9f446d86166b9ba34f0d9e4413430d2a6ec6e8,2,16.30890021752566,2.5747680268250406,0.0004951964161744056,2026-05-11 13:42:34.641615,0,0.9611204979862986,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7f084ad08ee0>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'p': 1.0}"
afaa2f15bc50e3f123d5cf35cb9f446d86166b9ba34f0d9e4413430d2a6ec6e8,3,15.00493760406971,2.252163013443351,0.0004892352992313736,2026-05-11 13:49:25.984724,0,0.9721773757343554,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7f084ad08ee0>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'p': 1.0}"
afaa2f15bc50e3f123d5cf35cb9f446d86166b9ba34f0d9e4413430d2a6ec6e8,4,14.088417889550328,2.0813724133186042,0.00048097026373015913,2026-05-11 13:56:19.397297,0,0.9737391228410934,2,32,4,False,0.0005,BCEWithLogitsLoss(),avg,tf_efficientnetv2_b0,0.2,2,"{'n_mels': 256, 'f_min': 20, 'n_fft': 2048, 'target_size': (256, 256)}",[<function AUC at 0x7f084ad08ee0>],True,<class '__main__.BirdModel'>,234,"{'alpha': 0.5, 'theta': 0.8}",True,/home/elicer/birdclef-2026,"{'time_mask_param': 32, 'freq_mask_param': 24, 'p': 1.0}"
